Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Middle East,2,4,6,34307,42,1,3,2636,6,24,741,21,4902,18.0,30.11978095238096,23.043775806152045,37.047066666666666,18.264000000000003,17.99866666666667,1
Africa,3,4,22,43716,56,6,3,1377,3,14,428,8,6798,51.8,38.26306666666667,13.621905047647623,24.708085714285716,14.026666666666667,20.759800000000002,0
Developed Economies and EU,3,8,20,35306,70,6,5,3229,10,7,958,30,4597,8.5,35.661028571428574,12.676596231051676,23.613266666666668,16.541666666666668,18.481533333333335,0
Asia-Pacific,5,8,11,7299,61,2,3,2999,5,1,546,26,5171,13.1,21.716009523809525,13.164016401640163,27.544304761904765,12.484666666666666,30.75306666666667,0
Africa,5,2,24,46226,24,4,3,963,1,31,709,9,7529,51.8,27.33816190476191,13.113168459703115,36.81460952380953,19.895333333333337,17.73946666666667,0
Asia-Pacific,2,1,23,23951,55,8,3,256,6,53,974,28,5717,8.5,25.356114285714288,18.15032931864615,25.711771428571435,9.335,22.741600000000002,0
Africa,5,9,18,32673,49,10,2,7709,6,1,530,34,1602,51.8,25.829342857142862,23.83604074693184,31.17267619047619,12.701666666666664,19.050333333333334,0
Africa,2,7,14,26744,37,1,3,321,8,47,1159,4,2633,51.8,32.0086380952381,11.081108110811083,38.29788571428572,20.218333333333334,31.526933333333336,0
Developed Economies and EU,3,6,16,45916,23,8,5,457,2,4,569,14,3025,13.1,23.01615238095238,19.777263440629778,25.799171428571427,15.443666666666669,25.094066666666663,0
Central and South-Eastern Europe and CIS,4,4,11,40404,26,3,4,2873,2,21,712,20,6668,13.1,38.283609523809524,31.0943808666581,34.03429523809525,18.26966666666667,16.331666666666667,0
Latin America and the Caribbean,2,5,4,23659,29,7,3,453,9,3,1016,14,7319,46.9,33.46119047619048,17.659594530881662,37.17841904761905,10.863666666666667,19.430000000000003,0
Central and South-Eastern Europe and CIS,4,8,10,33653,28,4,2,5607,7,36,468,5,7329,46.9,16.798638095238097,25.352192362093355,20.399628571428575,14.932333333333334,31.375933333333332,0
Africa,5,9,11,49786,48,10,3,968,10,55,493,38,9816,12.0,31.495980952380958,17.21749317788922,29.284104761904768,20.12766666666667,21.548733333333335,1
Africa,3,8,10,22496,35,8,4,747,6,36,178,13,8377,18.0,23.545123809523812,22.44088694583744,25.959438095238102,10.787,26.260733333333334,0
Central and South-Eastern Europe and CIS,4,3,24,6092,45,9,3,4637,7,24,301,4,1805,51.8,30.450857142857146,29.943494349434946,26.405876190476196,15.260333333333334,22.199066666666663,0
Middle East,2,1,2,26053,14,2,3,612,10,16,511,9,4731,12.0,31.552390476190478,33.8999042761419,36.397885714285714,21.380333333333333,20.6994,1
Africa,2,3,17,14832,53,2,4,461,9,46,1256,24,1525,46.9,24.76795238095238,11.065477976369067,20.5069619047619,17.933,29.882066666666667,0
Central and South-Eastern Europe and CIS,3,4,5,11881,51,6,5,730,4,1,937,8,4113,13.1,40.03042857142857,11.985627134141986,28.67310476190476,23.081333333333333,21.5986,0
Middle East,2,8,9,39632,67,10,3,4905,8,46,739,20,9819,8.5,19.76129523809524,13.400197162573399,41.65280952380952,22.35,30.293799999999997,1
Africa,2,5,19,40100,63,9,2,723,10,44,524,19,3496,18.0,27.458038095238095,21.04773334476305,11.122971428571429,20.752000000000002,17.474,0
Middle East,1,6,23,42657,56,2,5,486,8,28,1462,8,1833,51.8,26.877009523809527,29.899675681853903,26.901352380952385,15.386666666666668,28.270999999999997,0
Developed Economies and EU,2,3,1,45276,31,1,2,1383,5,36,117,30,3661,18.0,39.40561904761905,24.75907590759076,34.03125714285715,9.416333333333334,29.903133333333336,0
Developed Economies and EU,2,10,5,37924,35,5,3,286,2,15,361,38,606,51.8,25.69457142857143,19.276027602760276,22.096857142857147,13.881333333333332,21.023000000000007,1
Latin America and the Caribbean,3,3,19,46734,60,6,2,789,10,7,1137,29,2300,18.0,27.906952380952383,23.150986527224152,19.81787619047619,6.285,19.488133333333334,0
Developed Economies and EU,1,1,24,5510,66,2,5,393,2,52,1135,32,327,46.9,30.77468571428572,28.22719414798623,32.86006666666667,9.897666666666668,31.065733333333334,0
Africa,1,6,6,5917,61,10,5,7370,3,52,650,35,2504,46.9,29.490247619047615,16.205992027774208,14.089876190476192,28.628999999999998,25.401533333333337,0
Asia-Pacific,4,8,11,31369,42,8,5,976,2,6,930,32,4530,8.5,32.14750476190476,12.677067706770679,30.415600000000005,20.155333333333335,29.197333333333336,0
Developed Economies and EU,2,7,18,17965,41,5,1,5014,1,40,149,5,6424,8.5,26.946742857142862,14.472361521866473,20.843685714285716,16.15866666666667,30.7182,0
Developed Economies and EU,5,1,18,16509,50,4,1,620,3,16,463,17,4062,51.8,27.912638095238094,22.73044447301873,25.881857142857147,18.107666666666667,24.18613333333333,0
Central and South-Eastern Europe and CIS,1,7,14,17273,36,6,3,3111,10,20,594,4,6178,13.1,29.85904761904762,15.85860014572886,24.906790476190476,18.602666666666668,17.0534,0
Asia-Pacific,2,10,10,16223,36,5,5,751,2,15,1083,38,5870,51.8,14.163390476190477,20.234023402340238,16.930342857142854,12.279666666666667,30.985400000000002,0
Central and South-Eastern Europe and CIS,1,4,15,42902,69,3,5,1826,5,28,1449,34,1877,12.0,31.62653333333334,20.383952680982382,27.549276190476192,13.600000000000001,26.239000000000008,1
Developed Economies and EU,3,1,16,25929,26,9,3,6640,2,12,789,29,1968,18.0,31.457819047619047,23.924120983526926,30.40955238095238,19.047333333333334,31.658533333333335,1
Central and South-Eastern Europe and CIS,4,4,23,31988,38,3,4,946,8,58,1274,8,6809,46.9,12.34174285714286,12.5977883502636,29.440114285714287,18.165333333333333,25.167666666666666,0
Central and South-Eastern Europe and CIS,5,9,10,5920,33,3,3,1915,6,39,1404,10,5593,51.8,24.783095238095243,29.051790893375053,25.72492380952381,12.769333333333332,34.35773333333334,0
Developed Economies and EU,5,4,3,32352,13,4,3,5026,6,18,1469,7,1092,46.9,25.016561904761907,21.524938208106526,24.7798,20.28366666666667,16.4026,0
Africa,3,1,20,3600,68,3,5,3903,6,29,806,4,2152,51.8,22.212304761904765,11.253868243967254,30.94959047619048,11.111,23.503066666666665,0
Latin America and the Caribbean,2,8,15,32132,40,8,4,6181,2,6,479,13,2694,13.1,33.54045714285714,24.786921549297787,27.217580952380953,20.450000000000003,28.878466666666675,1
Central and South-Eastern Europe and CIS,2,9,9,34371,47,7,1,1118,2,14,713,5,680,46.9,29.620095238095235,18.795365250810796,27.391800000000003,8.089333333333334,17.714000000000002,0
Central and South-Eastern Europe and CIS,5,1,21,127,56,4,2,269,5,23,1363,11,8410,46.9,26.263685714285717,28.402183075450406,27.977580952380958,19.320666666666668,18.753666666666668,0
Middle East,2,8,2,21489,39,5,2,4119,7,57,944,32,5886,51.8,18.518552380952382,21.855299815695854,32.67913333333334,8.699000000000002,27.37946666666667,0
Middle East,1,2,7,43212,34,8,1,9349,1,9,370,4,689,12.0,35.43428571428572,12.590059005900592,33.66991428571429,22.164,27.26413333333333,0
Central and South-Eastern Europe and CIS,5,7,2,9318,37,1,1,2905,6,29,1008,25,8291,13.1,20.591971428571433,22.042947151858044,21.395942857142856,23.743,40.16706666666667,0
Developed Economies and EU,5,6,19,22421,20,4,1,6824,8,44,1163,26,6457,13.1,14.785895238095236,24.348306259197347,22.592457142857143,13.883000000000001,37.8988,0
Developed Economies and EU,4,4,15,24502,47,3,5,9121,1,52,678,3,8860,46.9,30.13272380952381,18.761761890474766,26.880676190476194,12.83,14.444066666666666,1
Africa,5,2,17,21938,39,9,4,756,8,53,756,27,2841,18.0,38.734752380952386,19.717757490034717,26.239685714285717,19.500666666666667,35.659466666666674,0
Latin America and the Caribbean,1,6,6,29942,32,3,3,921,3,16,1202,8,8948,51.8,27.706076190476193,28.297401168688303,22.353247619047618,9.832000000000003,21.1862,1
Central and South-Eastern Europe and CIS,3,4,12,21176,65,6,3,7448,10,2,913,35,4221,51.8,16.609485714285714,13.903618933321905,22.098828571428577,11.590333333333334,33.610533333333336,0
Asia-Pacific,2,4,8,3972,14,2,5,191,1,38,790,19,6221,12.0,23.811857142857146,20.082793993685087,18.46839047619048,21.254666666666665,23.458933333333338,0
Developed Economies and EU,4,6,20,23510,70,2,3,9153,5,15,257,21,1533,18.0,16.258104761904765,18.17801780178018,21.362685714285714,11.967,25.141066666666674,0
Africa,1,8,7,46362,26,1,1,318,5,43,1483,34,1153,18.0,29.960866666666668,11.898661294700903,32.2246,12.421333333333335,20.583199999999998,0
Middle East,2,1,18,7855,43,4,3,9916,5,31,1373,13,5239,51.8,21.729676190476187,31.908419413369906,19.232276190476195,12.675666666666666,31.836266666666667,0
Middle East,3,1,7,29464,37,2,2,9259,9,8,1408,40,1868,13.1,29.680333333333337,14.284028402840285,31.278942857142855,18.190333333333335,43.04466666666668,0
Middle East,1,5,21,27857,30,4,3,4859,3,1,508,24,6366,8.5,28.42769523809524,28.029760118869028,25.5882,12.522666666666668,20.4038,0
Middle East,3,4,18,18794,17,8,3,394,5,48,637,21,8773,18.0,31.229161904761902,32.56485648564857,29.90935238095238,23.069666666666667,25.636533333333333,1
Developed Economies and EU,4,9,18,12231,11,1,4,5875,4,49,552,40,1920,8.5,25.928676190476192,27.47227579900847,27.18112380952381,17.661333333333335,23.193933333333337,0
Central and South-Eastern Europe and CIS,2,6,6,18146,12,1,5,787,2,15,1273,37,7803,51.8,24.190361904761907,12.434514880059435,27.66832380952381,10.118333333333334,29.040600000000005,0
Asia-Pacific,5,9,21,35743,28,9,3,577,8,8,1188,3,686,13.1,29.384666666666664,20.662566256625663,36.97652380952381,18.097333333333335,12.499066666666668,0
Middle East,3,4,4,41162,50,4,3,3400,4,30,1429,23,9065,8.5,24.795247619047622,24.643650079293646,26.489685714285717,4.361666666666667,20.712733333333336,0
Central and South-Eastern Europe and CIS,1,3,19,5273,65,3,2,203,3,9,1378,11,1499,18.0,29.5876,22.71175688997471,21.38417142857143,19.652,25.255,0
Asia-Pacific,3,1,2,29086,54,9,2,931,2,26,643,20,4116,12.0,22.8348,14.050947951938051,27.40574285714285,12.624666666666668,22.851066666666668,0
Asia-Pacific,3,2,3,14753,48,3,5,2694,6,28,283,32,122,46.9,27.19768571428571,9.479362221936478,18.16772380952381,14.604333333333336,30.814866666666667,0
Developed Economies and EU,2,7,8,17460,36,4,1,8901,1,53,266,3,9274,13.1,22.90649523809524,25.24276713385624,28.71327619047619,13.553,25.14373333333333,0
Africa,1,3,21,13936,31,10,3,118,9,16,1118,5,6231,8.5,33.11228571428572,17.104324718186106,23.86848571428572,9.617,20.980400000000003,0
Central and South-Eastern Europe and CIS,1,4,20,37695,58,9,5,5436,4,31,887,27,2469,51.8,25.145323809523806,16.499521380709503,32.774342857142855,7.889000000000001,29.639933333333335,0
Latin America and the Caribbean,2,2,11,10657,20,9,3,641,7,31,43,3,6287,18.0,28.857961904761904,11.061791893475062,18.51282857142857,14.146,23.782666666666668,0
Latin America and the Caribbean,5,9,18,43104,61,5,4,595,3,18,35,6,6221,12.0,26.897095238095243,16.11949766405212,24.920933333333338,10.188666666666666,19.793733333333336,0
Asia-Pacific,4,4,8,10300,30,1,3,4393,6,24,1412,20,5606,18.0,24.597161904761908,14.036160758933036,20.741238095238096,12.869333333333334,32.79773333333333,1
Developed Economies and EU,5,8,13,3434,32,5,1,444,10,8,1248,17,5139,46.9,35.120828571428575,16.880530910233883,35.81716190476191,3.2383333333333333,19.757400000000004,0
Africa,2,8,22,29660,35,1,4,740,2,42,648,31,2495,51.8,27.441057142857144,22.186704384724187,22.594742857142858,14.649999999999999,27.202066666666667,1
Africa,2,6,15,35946,15,4,4,4377,8,33,1346,35,9853,46.9,25.899390476190476,23.564885059934568,15.185390476190477,7.944000000000001,23.292733333333338,1
Middle East,1,8,1,13053,17,10,2,2685,5,33,203,19,7471,13.1,31.812904761904765,26.43888674581744,25.934400000000004,12.466666666666667,36.79686666666667,0
Asia-Pacific,1,3,23,49095,16,6,2,783,4,21,574,20,5517,51.8,29.299666666666667,8.07763633506208,26.088295238095238,11.494,21.9326,0
Asia-Pacific,1,8,9,29862,57,5,5,2857,2,12,1298,29,9505,8.5,32.81957142857143,12.491734887774493,31.67949523809524,9.501333333333333,24.483533333333334,0
Africa,4,6,24,2659,30,4,4,496,10,26,551,18,298,12.0,28.77790476190476,16.845298815595847,31.037133333333333,19.003999999999998,28.999599999999997,1
Middle East,1,7,3,3235,12,4,4,304,9,37,1390,2,3192,46.9,26.464438095238098,18.59305930593059,24.94507619047619,18.075000000000003,30.361133333333335,0
Asia-Pacific,5,5,3,42274,55,10,1,531,1,7,860,25,6705,51.8,19.317152380952383,25.740745503121744,12.643428571428569,8.766666666666667,30.453866666666666,1
Developed Economies and EU,1,1,20,3637,39,10,4,4638,6,39,1471,14,7532,46.9,24.051323809523815,18.643950109296643,27.825457142857147,6.730000000000001,25.213,0
Asia-Pacific,2,10,19,17190,20,5,2,726,8,14,932,27,1378,46.9,28.75918095238095,11.785235666423786,37.435276190476195,21.033,30.937266666666673,0
Central and South-Eastern Europe and CIS,1,2,22,31922,42,1,3,659,3,3,266,11,6373,13.1,22.28729523809524,19.352192362093355,38.596228571428576,10.482666666666669,26.887333333333334,0
Asia-Pacific,2,8,2,4288,25,9,5,3484,2,19,677,33,1457,12.0,31.088457142857152,22.85992885002786,33.44672380952381,14.437333333333333,32.17086666666667,0
Asia-Pacific,3,2,8,1569,66,5,2,985,10,6,933,7,153,51.8,16.1766,20.162173360193165,23.614476190476193,18.553,26.75973333333334,0
Latin America and the Caribbean,2,5,12,13866,45,3,3,784,5,31,1003,19,2573,12.0,27.630123809523806,18.072164359293076,16.1808,5.402333333333334,27.544066666666666,0
Central and South-Eastern Europe and CIS,5,3,8,10689,48,6,4,4239,8,58,1356,18,7580,12.0,23.324114285714288,13.311031103110313,34.789361904761904,10.007000000000001,28.676399999999997,0
Asia-Pacific,2,9,6,9144,11,10,5,931,10,20,794,13,3633,18.0,31.55371428571429,11.833454774048834,30.96327619047619,14.623333333333335,20.8886,0
Asia-Pacific,3,5,23,11303,36,6,1,4421,2,41,399,31,1700,51.8,36.243761904761904,21.42835712142643,27.9804,15.988333333333335,25.247733333333333,1
Asia-Pacific,2,4,5,9511,29,2,4,3260,6,26,454,25,4692,18.0,23.39295238095238,23.311502578829312,33.976800000000004,19.236,42.84440000000001,0
Asia-Pacific,4,9,6,34136,28,2,1,432,6,60,679,37,7285,13.1,31.280676190476193,18.892932150357893,31.95057142857143,9.479333333333335,31.312466666666673,0
Latin America and the Caribbean,4,4,13,13086,22,10,4,997,3,8,721,18,1257,46.9,38.3332761904762,11.639906847827639,37.082800000000006,21.046,30.269666666666666,0
Central and South-Eastern Europe and CIS,5,9,2,22172,24,1,2,552,3,22,854,34,6579,13.1,18.417161904761905,20.38785307102139,18.23325714285714,8.482666666666667,22.721533333333333,0
Africa,1,5,8,14159,57,4,1,9032,5,18,1046,25,7466,8.5,22.850552380952383,17.891860614632893,28.485085714285713,22.769000000000002,11.811333333333335,0
Developed Economies and EU,3,6,1,8936,64,8,1,876,4,35,146,23,7598,13.1,31.984809523809528,24.486162902004484,19.901571428571426,26.799666666666667,40.09313333333333,0
Middle East,3,8,9,1661,34,4,2,489,5,25,1158,5,2937,8.5,33.289495238095235,26.46216050176446,25.783923809523806,17.202,25.18853333333333,0
Africa,1,7,11,44894,25,10,3,21,3,57,282,8,9314,12.0,38.46633333333334,13.969939851127972,30.63208571428572,10.005666666666666,21.747933333333336,1
Developed Economies and EU,5,2,19,46923,67,7,4,500,6,44,1141,14,2110,13.1,27.034800000000004,27.36289343220037,22.604095238095233,19.757666666666665,26.834400000000002,0
Middle East,2,1,9,42418,41,9,4,775,4,56,426,29,2675,46.9,35.105047619047625,31.56511365422257,28.032076190476197,22.423666666666662,26.117933333333337,0
Africa,3,3,2,16551,64,6,3,107,10,55,113,37,977,8.5,19.565980952380954,18.42751417998943,28.051676190476194,17.832666666666668,29.92326666666667,0
Developed Economies and EU,3,8,24,16802,53,5,4,615,10,52,439,35,5250,13.1,26.908790476190475,11.201334419156202,39.44915238095239,16.897000000000002,27.99306666666667,0
Central and South-Eastern Europe and CIS,4,2,24,49938,51,3,4,7674,9,10,196,10,3575,51.8,29.452228571428574,15.960938951037962,27.32395238095238,21.47666666666667,31.511466666666664,0
Africa,5,3,4,26095,35,6,1,877,2,47,1004,40,4948,51.8,32.2652380952381,17.015987313017018,31.626580952380955,15.053000000000003,29.806400000000004,1
Developed Economies and EU,5,8,8,41802,17,4,5,710,3,36,898,15,8503,51.8,34.87939047619048,13.54958352978155,30.868095238095243,21.21633333333334,33.7592,0
Developed Economies and EU,1,5,20,12223,67,1,5,500,2,17,19,20,5199,13.1,35.820542857142854,22.127255582701128,13.869904761904763,15.627000000000002,27.077733333333338,0
Asia-Pacific,5,8,13,35548,22,9,5,149,3,47,376,3,2171,51.8,39.82340000000001,13.315188661723317,30.230190476190476,17.461666666666666,33.54506666666667,0
Middle East,5,9,23,17460,61,5,4,933,3,5,395,18,9028,51.8,10.1128,9.174646036032176,19.826304761904762,12.599000000000002,39.8552,0
Central and South-Eastern Europe and CIS,5,9,20,27938,33,8,5,746,8,4,757,35,4729,18.0,32.99035238095238,26.501050105010503,31.243333333333332,15.912,31.758000000000003,0
Developed Economies and EU,1,1,7,27044,12,9,4,9219,9,4,905,20,1209,18.0,26.48084761904762,27.082451102253085,25.11814285714286,14.729666666666668,12.979466666666667,0
Developed Economies and EU,4,6,19,15314,15,7,1,804,8,34,77,9,6898,18.0,21.751838095238096,14.268498278399269,28.325571428571433,27.587666666666667,22.078533333333336,0
Latin America and the Caribbean,4,10,4,6055,43,5,3,190,10,9,1187,14,307,46.9,30.009295238095234,27.36963696369637,20.34152380952381,20.376333333333335,25.031799999999997,0
Africa,1,7,2,25558,20,6,5,201,7,29,271,17,1937,12.0,25.782695238095236,12.83976969125484,24.523504761904764,16.061999999999998,15.226333333333333,0
Africa,2,9,6,36745,16,10,5,1541,7,1,1196,24,8325,12.0,24.636619047619046,15.432200362893433,37.58340952380952,17.513,35.33693333333334,0
Middle East,1,5,18,24693,57,1,2,749,9,7,1203,32,2494,8.5,31.19461904761905,25.62621976483363,33.72228571428572,8.514666666666667,22.168333333333333,0
Central and South-Eastern Europe and CIS,2,10,2,46169,47,8,4,2659,4,33,894,3,3487,18.0,23.518114285714287,20.151486577229154,22.73606666666667,11.799333333333335,26.60706666666667,0
Africa,4,7,18,14367,22,10,1,5783,5,19,1030,34,3353,13.1,31.99160952380953,22.816924549597818,26.696438095238094,16.81366666666667,23.814933333333332,0
Developed Economies and EU,5,3,10,4592,45,8,5,114,6,22,838,12,1367,18.0,22.255066666666668,19.64022116497364,21.170761904761903,13.019666666666666,18.77413333333333,0
Latin America and the Caribbean,2,5,16,42532,44,1,1,2829,3,12,686,16,4035,51.8,16.31060952380953,20.7989656108468,38.83871428571429,12.253000000000002,21.5844,0
Developed Economies and EU,5,4,5,1572,18,8,2,6335,6,52,1139,35,4270,13.1,28.92188571428571,27.74876059034475,29.62609523809524,11.26,22.468800000000005,0
Central and South-Eastern Europe and CIS,3,9,14,27692,14,8,2,4893,1,53,1250,38,913,8.5,36.30220952380952,20.55436972268656,23.197190476190478,19.047333333333334,28.072133333333333,0
Africa,5,10,4,41325,63,3,1,8882,9,41,971,32,1842,51.8,39.058009523809524,31.543297186861547,37.01734285714286,16.455000000000002,28.913133333333334,0
