Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Developed Economies and EU,4,8,1,29089,49,10,5,4311,3,39,256,27,6272,46.9,19.861333333333334,9.118168959753119,21.43322857142857,10.224666666666666,32.924866666666674,1
Africa,4,2,20,25752,11,9,4,818,2,19,1462,33,7062,8.5,33.87394285714286,21.762962010486763,25.43916190476191,12.711666666666668,35.2276,0
Developed Economies and EU,3,3,19,48003,64,8,2,3581,2,13,134,30,6859,18.0,29.24016190476191,32.063177746346064,23.51649523809524,20.222000000000005,26.91786666666667,0
Developed Economies and EU,1,2,23,12373,58,10,3,7604,7,55,620,17,1961,12.0,32.312266666666666,11.695069506950695,12.89665714285714,16.504333333333335,30.489133333333335,0
Latin America and the Caribbean,3,6,23,3538,44,5,3,3819,9,32,682,10,8289,12.0,27.733380952380955,14.501735887874503,24.686038095238093,13.364666666666666,25.58253333333333,0
Middle East,2,1,14,30303,36,2,2,842,1,32,410,36,6793,12.0,13.669019047619049,15.432343234323431,17.25926666666667,14.540000000000001,28.13586666666667,0
Developed Economies and EU,3,9,12,2107,46,7,1,240,9,42,782,39,7569,13.1,21.600028571428574,24.67050990813367,22.34644761904762,16.220333333333336,25.985866666666666,0
Asia-Pacific,2,9,19,7683,13,2,3,103,4,58,951,20,4742,13.1,22.89912380952381,29.78913605646279,40.33466666666667,17.529666666666664,34.36446666666667,0
Developed Economies and EU,2,4,9,11029,36,1,4,9386,9,58,630,31,1286,46.9,20.383885714285714,15.403811809752405,23.991457142857143,15.875333333333336,12.867133333333333,0
Developed Economies and EU,2,3,17,48669,20,5,3,7416,9,17,281,40,9435,13.1,39.21224761904762,16.581215264383584,32.04872380952381,16.451999999999998,25.31493333333334,0
Africa,1,1,15,7588,49,9,1,530,9,14,1032,25,1819,18.0,32.5216,29.280342319946286,39.815304761904756,16.126666666666665,25.315733333333334,0
Central and South-Eastern Europe and CIS,5,1,15,29438,61,5,5,8919,5,16,275,17,9869,8.5,23.892828571428574,19.450887945937453,28.86208571428572,16.290666666666667,22.224,0
Latin America and the Caribbean,4,1,8,49335,67,1,2,231,4,13,568,29,4193,13.1,26.85995238095238,17.577714914348576,23.14025714285714,12.027333333333335,30.154133333333334,0
Developed Economies and EU,3,8,14,40872,57,4,1,7467,5,28,193,39,7828,12.0,28.00367619047619,26.223379480805225,27.777942857142857,15.35766666666667,27.352800000000006,0
Latin America and the Caribbean,4,7,9,7248,58,10,5,340,3,18,409,10,4829,8.5,32.7360761904762,23.543525781149544,26.783828571428575,7.560666666666667,20.15406666666667,0
Asia-Pacific,2,7,13,5177,52,3,2,230,2,14,375,14,7695,12.0,22.479352380952378,17.537782349663537,32.4024380952381,18.09766666666667,45.5162,1
Developed Economies and EU,3,7,14,1675,16,3,3,3546,4,59,217,34,5882,8.5,30.8680380952381,25.185718571857187,16.952085714285715,18.56266666666667,22.287200000000002,0
Latin America and the Caribbean,1,2,12,26317,14,10,2,130,4,27,434,27,2429,13.1,27.61421904761905,31.81856757104282,27.50854285714286,16.019666666666666,41.97366666666667,0
Developed Economies and EU,5,3,9,33910,25,5,2,9833,9,23,265,37,5660,51.8,28.856809523809527,12.148643435772149,22.04414285714286,20.723333333333336,25.411733333333338,0
Developed Economies and EU,4,9,11,37096,15,9,3,544,3,37,259,35,7971,12.0,28.962085714285713,24.4960210306745,31.738838095238098,15.912000000000004,16.09026666666667,0
Asia-Pacific,5,9,21,49482,22,10,1,737,5,42,139,29,4860,13.1,24.455666666666666,20.422670838512424,23.59652380952381,14.88,29.377066666666664,1
Africa,2,9,5,23132,47,9,3,1258,5,56,434,13,2860,12.0,42.64671428571428,15.184375580415185,30.269361904761904,4.051666666666668,15.214866666666671,1
Latin America and the Caribbean,5,6,12,30214,14,5,2,5604,10,41,1112,11,5883,46.9,27.04976190476191,16.723072307230723,28.716200000000004,18.544333333333338,33.677600000000005,0
Asia-Pacific,4,8,6,21438,64,6,2,9934,1,27,1189,1,2122,46.9,32.32301904761905,12.336505079079336,18.365399999999998,19.977,17.6246,0
Africa,4,6,12,32064,10,10,3,387,1,6,12,2,4761,13.1,44.40388571428572,18.171017101710174,19.872742857142857,15.902333333333333,24.567266666666672,1
Latin America and the Caribbean,3,8,16,41140,16,9,5,6918,7,14,539,33,2955,13.1,19.285180952380955,8.42019916277342,30.162085714285713,17.194,36.90326666666667,0
Middle East,3,5,12,39117,22,4,1,6693,6,6,1339,7,1332,51.8,28.03815238095238,18.334033403340335,28.48448571428571,8.634666666666666,18.964800000000004,0
Developed Economies and EU,5,8,11,12089,60,7,4,668,3,10,360,32,8623,12.0,21.721085714285714,17.103953252468106,23.31205714285714,19.888000000000005,35.97706666666667,0
Asia-Pacific,5,7,5,28149,33,6,5,521,4,18,1200,22,9305,18.0,17.80395238095238,31.132913291329135,19.639238095238095,11.077,25.269666666666673,0
Central and South-Eastern Europe and CIS,3,6,16,35189,20,8,1,847,4,53,1359,30,8097,18.0,24.608038095238097,21.4033546211764,8.061504761904763,12.367666666666665,27.29733333333334,0
Developed Economies and EU,4,9,4,46582,43,1,5,4337,6,43,1110,31,8344,51.8,34.18542857142858,23.05893446487506,17.487885714285714,24.322,20.09966666666667,0
Developed Economies and EU,2,5,11,34330,27,5,5,438,4,49,830,29,3987,8.5,25.771952380952385,26.13501350135014,28.296790476190477,4.591000000000001,20.243600000000004,1
Africa,5,9,8,34694,50,4,4,7629,9,22,914,25,8017,46.9,34.82633333333334,13.659594530881659,26.79635238095238,16.185666666666666,32.68766666666667,1
Middle East,1,1,9,22367,49,6,3,152,5,7,689,37,837,18.0,18.874838095238093,21.931907476461934,24.095257142857147,13.211666666666666,33.208133333333336,0
Developed Economies and EU,3,4,12,49356,65,2,2,7122,5,23,1191,4,4750,51.8,31.53266666666667,26.714685754289718,33.97700952380953,16.334,26.794333333333338,0
Central and South-Eastern Europe and CIS,5,8,6,15523,28,10,5,155,3,56,336,36,8639,12.0,34.17687619047619,14.854614032831856,24.915752380952384,22.093333333333334,21.472599999999996,0
Africa,1,5,5,46825,30,3,3,7204,1,11,521,16,199,18.0,27.42274285714286,22.302887431600304,25.52517142857143,14.305333333333333,24.824133333333332,0
Latin America and the Caribbean,1,1,2,29616,35,3,5,983,2,36,306,34,2164,12.0,23.042580952380952,22.608746588944612,25.720980952380952,20.55366666666667,21.666,1
Africa,1,7,14,9550,50,6,4,378,9,23,1049,33,6060,12.0,21.659799999999997,16.83239752546683,24.57006666666667,9.177333333333333,24.989533333333334,0
Developed Economies and EU,4,8,16,14823,34,8,4,4004,7,20,1137,4,2792,18.0,40.789504761904766,20.440886945837445,33.37448571428572,17.154666666666664,27.058600000000006,0
Central and South-Eastern Europe and CIS,4,10,8,48935,47,6,4,3002,5,49,493,11,229,13.1,27.967514285714284,27.07860786078608,34.09260952380953,19.272333333333336,20.05233333333333,0
Middle East,5,6,20,36988,21,1,4,768,9,23,1264,11,6395,46.9,24.23901904761905,13.046790393325047,25.209495238095236,8.567,23.770266666666668,0
Asia-Pacific,2,1,2,42281,12,6,1,542,9,8,890,39,6328,12.0,19.53941904761905,19.732416098752733,19.861057142857142,18.582666666666668,18.76553333333333,0
Latin America and the Caribbean,1,2,2,43743,28,9,4,6064,10,34,629,39,7550,51.8,33.87784761904762,16.903618933321905,23.60079047619048,26.31866666666667,25.353266666666663,0
Middle East,3,5,14,29251,37,9,2,276,6,34,137,16,6975,13.1,23.319561904761905,14.761761890474762,26.275219047619046,16.795,25.441200000000002,0
Africa,2,5,8,28254,17,1,1,712,3,30,1213,8,7626,13.1,39.56990476190476,21.642749989284642,24.154504761904764,18.160999999999998,36.25506666666667,0
Developed Economies and EU,1,10,2,36408,21,8,4,124,2,47,265,18,6745,51.8,29.70895238095238,26.858414412869863,36.79114285714286,17.569333333333336,20.116400000000002,0
Central and South-Eastern Europe and CIS,5,3,9,45716,26,2,1,5918,1,57,1029,4,2507,51.8,27.244914285714287,17.65922306516366,27.215266666666665,14.778666666666664,37.5978,0
Asia-Pacific,1,5,6,16332,54,10,2,5487,3,2,498,18,3337,51.8,28.542599999999997,9.4013544211564,33.329352380952386,7.140666666666666,33.019666666666666,0
Central and South-Eastern Europe and CIS,3,3,23,3161,20,1,1,3609,2,23,717,17,9637,18.0,33.085123809523814,30.263612075493263,23.434819047619047,13.148666666666667,32.73513333333334,0
Latin America and the Caribbean,4,4,19,23659,44,10,5,492,10,7,1403,29,9153,18.0,32.63700000000001,18.572585830011572,26.785171428571434,19.727000000000004,18.13246666666667,0
Africa,1,9,21,9779,33,5,3,476,2,34,275,38,1417,18.0,21.133628571428574,11.757761490434758,21.619933333333332,10.779000000000002,17.471733333333336,0
Africa,1,9,3,40319,41,4,2,1022,8,14,709,38,6603,12.0,33.64101904761905,20.611904047547615,25.64701904761905,16.307333333333336,27.655866666666668,1
Latin America and the Caribbean,2,1,20,48274,33,4,1,886,9,3,434,5,6701,8.5,30.079704761904765,29.610261026102613,29.717600000000004,17.469333333333335,22.017866666666666,1
Latin America and the Caribbean,1,6,6,25697,54,8,4,881,1,56,220,33,9953,12.0,33.96790476190476,16.842769991284847,25.50541904761905,13.399999999999999,27.602133333333335,0
Africa,2,6,19,5685,40,3,1,651,7,11,1322,40,7688,18.0,20.25489523809524,21.54309716685955,20.92569523809524,7.556333333333335,21.615866666666665,0
Asia-Pacific,2,4,6,3788,54,10,1,7990,2,51,403,4,6423,51.8,23.506104761904766,14.175803294615177,26.126457142857145,11.831000000000001,8.732933333333333,0
Latin America and the Caribbean,3,1,24,12034,34,4,5,743,2,41,507,24,719,12.0,31.737704761904766,20.45035932164645,28.92990476190477,8.496333333333334,25.647000000000002,0
Developed Economies and EU,1,4,7,11119,37,4,2,256,1,30,430,37,4472,51.8,27.852923809523812,13.805609132341809,22.960161904761904,10.499333333333334,35.873066666666666,0
Latin America and the Caribbean,2,6,8,45196,70,5,2,271,5,30,1196,23,5762,18.0,28.97448571428572,29.182203934679187,15.130304761904764,11.605333333333334,35.41346666666667,0
Central and South-Eastern Europe and CIS,4,5,3,39888,10,1,3,542,7,32,723,18,5617,46.9,30.514180952380958,6.890303316045891,18.902933333333337,28.773,22.118533333333332,0
Middle East,2,2,1,30364,57,1,2,980,9,18,703,36,3255,46.9,19.813009523809523,21.838741016958842,18.09807619047619,8.192,26.874066666666668,0
Central and South-Eastern Europe and CIS,1,7,2,8424,49,5,3,299,3,43,1001,29,3802,12.0,25.334209523809527,31.72245796008173,26.928780952380954,15.171666666666667,19.191666666666666,0
Asia-Pacific,5,1,18,5823,40,9,3,254,3,52,1187,29,328,51.8,20.07202857142857,14.831868901175834,25.05440952380952,14.994333333333335,25.656066666666668,0
Asia-Pacific,3,9,11,33732,30,9,4,4853,6,20,583,9,4602,12.0,29.060390476190477,32.415570128441416,24.835809523809527,17.137,38.58973333333333,0
Latin America and the Caribbean,2,1,15,16085,19,2,4,743,3,50,924,21,7151,12.0,21.453895238095235,21.688383124026693,26.252780952380956,15.865333333333332,33.28466666666667,0
Central and South-Eastern Europe and CIS,2,3,17,38293,22,9,5,766,8,28,1447,26,1983,51.8,29.19690476190476,9.26065463689226,23.9094,21.823333333333334,39.559733333333334,1
Developed Economies and EU,1,9,15,20375,24,5,2,465,5,11,651,25,3438,51.8,28.349819047619047,25.150029288643154,21.802876190476194,10.924,25.750133333333338,0
Central and South-Eastern Europe and CIS,4,5,23,13953,53,9,5,1834,5,18,783,7,5582,13.1,25.80074285714286,20.5957452888146,21.933895238095243,9.701,27.57926666666667,0
Central and South-Eastern Europe and CIS,3,1,22,31047,63,2,5,442,4,21,700,4,2695,12.0,19.937504761904766,16.34066263769234,37.33022857142858,15.573333333333334,22.358066666666666,0
Central and South-Eastern Europe and CIS,1,7,12,10975,48,8,1,744,9,48,1149,14,747,51.8,30.041533333333337,20.94863772091495,26.876923809523813,19.59466666666667,23.889799999999997,0
Asia-Pacific,1,2,3,16555,31,7,2,1736,1,1,153,9,3443,12.0,15.138409523809527,11.316874544597317,31.067419047619047,14.597000000000001,26.574800000000003,0
Latin America and the Caribbean,4,7,13,10583,30,3,2,198,10,49,475,5,169,51.8,31.128114285714286,21.22133641935622,24.984485714285714,7.424333333333333,29.804066666666667,0
Latin America and the Caribbean,2,6,13,31617,25,3,2,540,3,29,534,9,9678,18.0,32.69239047619048,6.366193762233367,30.523628571428574,13.261333333333333,31.98806666666667,0
Developed Economies and EU,3,2,13,35854,33,5,1,957,7,31,1467,25,4875,8.5,26.412228571428574,14.78127812781278,15.786657142857145,16.660333333333334,25.700666666666667,0
Middle East,1,3,6,15697,42,8,4,4774,9,28,131,28,6885,46.9,15.44619047619048,13.859771691454858,27.560685714285714,9.9,40.70053333333335,0
Africa,4,2,11,41702,27,9,4,903,8,9,859,20,2819,8.5,29.349047619047617,28.295500978669295,31.13832380952381,24.653999999999996,20.869666666666667,0
Africa,5,10,5,41843,10,6,4,935,3,33,406,29,3763,46.9,23.64306666666667,9.866086608660869,25.896990476190478,24.990333333333332,19.575933333333335,1
Developed Economies and EU,3,7,17,27326,38,7,5,327,6,39,310,33,5138,12.0,21.379114285714284,9.33971968625434,17.32404761904762,16.459000000000003,21.19333333333333,0
Africa,4,10,7,34426,22,8,4,9168,5,52,1026,17,2461,13.1,26.172038095238094,26.454316860257453,32.7058761904762,19.511666666666667,22.0104,0
Developed Economies and EU,3,10,21,13449,56,4,3,699,6,31,626,5,4517,8.5,31.370609523809527,17.153258182961153,22.351952380952383,10.965333333333334,14.044799999999999,1
Africa,4,9,12,4307,13,7,2,211,10,52,309,10,2024,18.0,26.331828571428566,17.533210463903533,33.0067619047619,16.653666666666666,20.491999999999997,0
Asia-Pacific,5,3,7,5271,46,4,4,9351,1,58,276,3,5125,18.0,22.969161904761904,19.271184261283274,20.044095238095238,10.524000000000001,27.60413333333333,0
Middle East,3,8,14,26411,52,2,5,233,4,24,240,23,4996,18.0,25.728047619047622,25.32087494463732,25.04741904761905,9.809,18.7086,0
Developed Economies and EU,3,3,8,18714,19,3,1,164,1,22,576,36,6275,13.1,34.40506666666667,14.366350920806367,22.69607619047619,10.778333333333332,26.592533333333336,0
Middle East,2,6,17,23130,65,8,1,309,3,45,1309,28,5258,51.8,28.730980952380953,23.30928807166431,16.3644,11.634333333333334,29.358466666666665,0
Middle East,4,7,19,41422,50,3,1,9249,3,14,721,21,8391,8.5,20.17371428571429,16.403883245467405,37.64395238095238,21.574666666666666,28.897866666666665,0
Developed Economies and EU,5,4,4,6795,62,9,5,2719,10,33,474,7,3238,18.0,32.56454285714286,21.48636292200649,28.913419047619048,15.636,22.350066666666667,0
Africa,4,1,4,10844,42,8,3,517,10,31,1005,20,9978,18.0,17.02319047619048,13.265655136942268,26.78335238095238,16.451666666666668,23.876733333333334,0
Asia-Pacific,2,9,13,45927,46,5,3,285,2,52,913,24,4704,8.5,21.454571428571427,7.70938522423671,27.40599047619048,9.187000000000001,28.728933333333334,0
Africa,3,6,13,14355,28,6,2,9339,4,12,215,3,862,46.9,26.606780952380955,31.82994013687084,28.010257142857135,13.565333333333335,21.270333333333337,0
Asia-Pacific,5,8,1,16028,67,10,5,546,4,3,1199,34,855,13.1,19.603733333333334,26.89223208035089,23.05838095238095,12.530666666666669,39.701800000000006,1
Asia-Pacific,1,10,13,140,59,5,4,800,3,54,1000,25,9761,51.8,27.325200000000006,12.96009600960096,41.93991428571429,18.619666666666667,22.417066666666667,1
Latin America and the Caribbean,3,7,5,40600,27,5,2,586,3,28,199,32,3196,18.0,26.097199999999997,23.61090394753761,18.983685714285716,13.584333333333332,33.321066666666674,0
Latin America and the Caribbean,5,4,23,46628,24,8,1,276,6,28,1308,20,2137,46.9,34.14044761904762,19.284657037132288,19.553780952380954,12.741,29.668466666666664,1
Developed Economies and EU,5,8,2,29218,65,3,5,490,6,34,171,22,4516,13.1,21.14186666666667,8.529210063863529,28.959904761904763,12.542666666666666,15.795199999999998,1
Africa,3,6,23,8159,70,6,3,122,6,56,989,14,3772,12.0,23.15502857142857,21.736687954509737,26.594085714285715,23.706333333333333,24.475400000000004,0
Africa,1,8,5,45105,37,8,4,814,3,26,125,16,870,12.0,27.625790476190478,15.375880445187379,30.1148380952381,10.444333333333333,25.28406666666667,0
Asia-Pacific,2,3,6,14253,29,7,5,5719,4,35,457,28,3346,18.0,25.56279047619047,6.126169759833127,23.90949523809524,17.699333333333335,32.83753333333333,1
Middle East,4,5,21,37862,21,7,4,8434,5,7,749,15,1977,46.9,30.819885714285718,23.280870944237282,23.70549523809524,16.486,20.2354,1
Middle East,5,5,8,48015,54,4,4,8379,10,17,1089,9,7088,12.0,22.554904761904766,22.983626934121983,31.83742857142857,14.068999999999999,23.7942,0
Africa,4,9,12,49939,63,2,2,137,3,49,1354,18,5962,51.8,22.855761904761906,17.270755646993273,22.496771428571428,10.688333333333333,31.308800000000005,0
Latin America and the Caribbean,2,6,18,26551,53,6,2,476,4,37,1044,15,9459,51.8,27.270285714285713,22.339476804823345,21.4388,8.691666666666668,21.803800000000003,0
Latin America and the Caribbean,3,7,8,16640,56,6,3,670,10,22,312,29,2273,8.5,26.585866666666668,22.37619476233338,31.23110476190476,16.805666666666667,20.52546666666667,1
Developed Economies and EU,3,7,3,3766,57,4,2,9099,5,43,1126,30,1743,8.5,28.628561904761902,11.274813195605276,34.08122857142857,16.166666666666668,23.382,0
Central and South-Eastern Europe and CIS,3,9,7,10624,36,3,1,295,8,48,4,31,8898,8.5,23.647838095238093,29.108467989656113,25.81877142857143,24.151333333333337,38.80213333333333,0
Developed Economies and EU,1,2,1,9396,45,8,2,1724,5,46,41,37,2588,51.8,26.806104761904763,12.36970839941137,33.23708571428572,15.877333333333334,34.76773333333334,1
Asia-Pacific,5,10,4,41769,61,10,3,4899,4,13,1170,23,163,8.5,31.399619047619048,16.310031003100313,31.454257142857145,22.452,30.81146666666667,0
Central and South-Eastern Europe and CIS,4,1,17,132,23,8,4,289,2,53,95,24,9851,12.0,30.233638095238096,24.15828725729716,26.54844761904762,8.510333333333334,16.85666666666667,0
Asia-Pacific,1,5,8,37469,43,5,1,440,5,27,358,4,4289,51.8,31.47571428571429,15.237338019516239,27.665838095238097,25.916333333333334,21.368866666666662,0
Africa,1,8,3,25541,47,3,5,600,6,34,1304,21,7732,12.0,20.141009523809526,18.30990241881331,17.115866666666665,16.682000000000002,35.23366666666667,0
Asia-Pacific,2,1,23,16530,32,3,2,769,1,34,332,4,2738,18.0,20.4222380952381,13.555898446987555,38.7072,20.140333333333334,21.374933333333335,0
Africa,2,9,5,1033,65,1,5,917,2,6,516,39,1784,13.1,16.440619047619048,19.898461274698896,24.41537142857143,16.136666666666667,36.4738,0
Central and South-Eastern Europe and CIS,2,7,10,43326,17,5,5,291,8,3,88,30,2146,18.0,27.98219047619048,5.930307316445931,25.220561904761908,10.208333333333334,23.87106666666667,1
Central and South-Eastern Europe and CIS,4,1,19,553,32,6,5,277,5,30,1076,7,6071,51.8,22.665038095238096,22.473704513308476,35.27134285714286,8.119666666666667,39.80513333333333,0
Latin America and the Caribbean,5,1,15,30917,55,2,3,948,10,7,750,22,4191,8.5,32.76824761904762,19.224179560813226,23.962276190476192,15.901666666666669,21.519466666666666,0
