Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Central and South-Eastern Europe and CIS,3,7,17,14278,32,6,4,188,4,45,444,24,5390,12.0,29.912457142857146,10.704913348477705,30.41747619047619,5.948333333333333,29.276733333333333,0
Central and South-Eastern Europe and CIS,3,1,19,39748,26,4,2,108,2,18,1169,16,2515,13.1,17.213857142857144,26.56318488991756,33.98361904761905,5.600333333333334,24.181,1
Latin America and the Caribbean,5,5,9,866,34,5,1,1795,3,35,803,22,1325,18.0,37.82205714285715,16.132170359893134,35.57364761904762,8.837,24.867066666666666,0
Latin America and the Caribbean,4,6,10,21965,58,4,3,9482,1,42,402,5,9386,46.9,33.31391428571428,19.186604374723185,20.493209523809522,11.982333333333333,29.893800000000002,0
Latin America and the Caribbean,1,4,23,20083,25,8,4,608,8,43,581,27,9843,51.8,37.043390476190474,27.05396253911106,16.646638095238096,16.279666666666667,23.6002,0
Africa,2,9,9,27579,47,8,4,3038,3,34,1255,17,8240,46.9,19.883657142857142,21.243324332433243,23.900580952380952,12.506,18.302799999999998,0
Latin America and the Caribbean,5,9,13,28433,13,9,2,1126,2,5,203,20,2691,8.5,29.710961904761906,20.34619176203335,25.856438095238094,13.464,19.928066666666666,0
Middle East,2,4,15,17093,45,4,1,2531,5,40,1405,33,8835,13.1,36.11316190476191,11.502721700741503,26.563876190476194,15.94266666666667,33.82313333333334,0
Africa,3,8,22,4230,55,9,3,684,6,36,991,4,466,18.0,30.411352380952383,18.27254153986827,10.557371428571427,19.777333333333335,23.566133333333333,0
Asia-Pacific,2,5,1,20470,40,4,1,620,9,59,780,18,3375,12.0,21.851161904761906,16.843155744145843,24.37006666666667,15.229333333333333,32.51113333333333,0
Central and South-Eastern Europe and CIS,4,5,6,27008,33,3,3,7576,3,29,80,9,7607,51.8,34.622419047619054,18.533896246767533,19.19957142857143,16.275666666666666,33.6492,0
Middle East,3,4,6,15544,36,4,3,843,1,40,788,30,6842,12.0,27.865666666666666,15.0994813767091,27.30520952380953,12.113666666666667,31.80073333333333,0
Latin America and the Caribbean,4,4,24,20073,50,2,1,6322,9,27,471,19,6716,46.9,14.740580952380952,19.876459074478877,31.178352380952383,13.38,29.85746666666667,0
Central and South-Eastern Europe and CIS,4,10,7,33816,58,4,3,8757,8,60,107,36,4601,18.0,23.803580952380955,19.1999342791422,29.102038095238097,20.001,23.00233333333333,1
Middle East,1,7,20,25455,26,6,5,384,1,28,1162,30,7816,51.8,31.004199999999997,27.713142742845715,26.014361904761905,23.406333333333336,30.098666666666666,0
Africa,3,7,21,25547,38,7,2,2144,9,55,1389,31,1321,13.1,23.22536190476191,15.342662837712343,23.07907619047619,16.958666666666666,31.735400000000002,0
Middle East,4,3,3,28049,63,4,3,316,8,9,375,27,2043,46.9,29.859904761904758,21.874501735887875,33.115457142857146,7.834666666666667,25.783400000000007,0
Developed Economies and EU,3,9,18,17041,29,1,1,7868,8,6,1199,16,3696,51.8,26.456619047619046,16.220822082208223,27.545838095238096,17.52866666666667,26.7808,1
Asia-Pacific,2,7,21,24096,24,8,1,2348,5,45,1335,33,7375,13.1,26.01372380952381,20.173174460303176,45.730809523809526,6.881333333333334,30.956266666666664,0
Middle East,1,2,17,30101,65,9,4,804,6,30,68,35,3563,8.5,11.207638095238096,18.570585629991573,28.676628571428576,13.541333333333336,29.467333333333336,0
Africa,5,5,5,30419,54,1,4,8067,6,44,1312,27,7206,12.0,37.408409523809524,21.905819153343906,20.052485714285712,14.815000000000001,18.186866666666667,1
Latin America and the Caribbean,3,6,13,38061,46,5,2,5702,3,22,245,30,2937,13.1,25.129028571428574,29.776063320617773,26.09517142857143,9.649666666666668,24.75693333333333,0
Developed Economies and EU,4,2,18,41054,16,5,4,3119,10,59,1316,32,3920,51.8,24.620980952380954,16.716757390024718,30.890161904761904,18.247666666666667,25.17766666666667,0
Middle East,1,9,23,18434,53,7,3,621,3,23,1037,35,8313,8.5,21.592580952380953,19.56708527995657,30.79567619047619,21.212999999999997,33.260400000000004,0
Developed Economies and EU,3,6,12,18208,32,8,4,2633,5,36,775,9,3962,18.0,25.46477142857143,20.871272841569873,30.57563809523809,15.611666666666668,30.366333333333333,0
Africa,2,4,4,27071,36,2,3,744,9,25,918,13,1667,12.0,23.183771428571433,25.2948723443773,32.96528571428572,5.577666666666667,22.608999999999995,0
Middle East,4,6,8,23215,39,2,4,916,3,19,159,8,7546,12.0,36.16032380952381,26.94206563513494,31.44607619047619,15.506666666666668,30.514666666666667,1
Latin America and the Caribbean,1,9,20,36748,12,6,3,8852,8,34,585,30,5981,8.5,27.775790476190476,23.340448330547343,25.03449523809524,25.867666666666665,30.155866666666668,0
Latin America and the Caribbean,3,3,5,38292,31,6,5,4703,7,29,22,24,3456,18.0,24.223019047619047,30.750589344648755,30.864904761904764,4.977333333333334,35.498999999999995,0
Africa,1,4,12,24487,30,4,1,234,3,30,342,19,974,13.1,21.732171428571434,19.317503178889318,21.729638095238098,13.962666666666667,25.37093333333333,0
Asia-Pacific,3,5,13,10890,53,6,3,320,5,29,1279,1,6499,13.1,27.918895238095242,21.760447473318763,29.30745714285714,11.179,19.54246666666667,0
Middle East,4,4,21,23388,64,3,4,896,6,11,109,23,8479,51.8,35.0136380952381,20.10991099109911,25.797161904761907,25.479333333333336,28.242933333333337,0
Asia-Pacific,4,1,23,25002,70,7,2,1809,6,17,614,3,5032,12.0,21.901600000000002,20.832083208320835,25.987838095238097,9.585333333333335,30.532733333333333,0
Central and South-Eastern Europe and CIS,4,2,1,26364,32,10,5,681,3,6,435,13,9149,8.5,26.594228571428573,16.202177360593208,39.853038095238105,15.788000000000002,13.526866666666667,0
Central and South-Eastern Europe and CIS,3,4,1,35785,36,4,5,7285,3,2,662,9,5575,13.1,27.547800000000006,15.829925849727832,27.0776380952381,12.357666666666667,32.19833333333334,0
Middle East,5,3,7,44212,31,2,3,659,7,12,808,10,4551,51.8,34.47000952380952,27.842312802708847,31.53956190476191,8.339000000000002,19.1598,0
Latin America and the Caribbean,2,2,9,16368,69,9,4,473,9,26,556,37,73,13.1,12.765590476190477,27.486691526295488,29.856180952380956,14.496666666666666,14.0092,1
Developed Economies and EU,5,9,18,28881,30,6,5,784,3,23,1130,21,7543,18.0,29.277857142857144,23.63643507207864,16.651961904761905,12.05,24.248600000000003,0
Middle East,4,4,12,29628,44,9,2,300,1,21,271,14,4358,46.9,15.044847619047621,15.909462374808909,22.741628571428574,18.903,28.11353333333334,0
Middle East,4,5,8,12000,51,1,1,7849,1,25,777,28,4028,51.8,28.449285714285715,12.11848327689912,22.079961904761905,15.309000000000001,23.270200000000003,0
Asia-Pacific,1,8,1,26183,27,2,5,6650,8,54,633,35,8314,18.0,24.119542857142857,8.011472575829012,31.924704761904763,16.946666666666665,29.926933333333334,1
Latin America and the Caribbean,3,5,11,13043,51,4,2,9357,9,8,345,13,9498,18.0,27.2038,20.578357835783578,28.525438095238098,13.539333333333333,23.055133333333334,0
Africa,2,10,5,10394,63,4,1,914,1,45,822,27,6174,18.0,16.30484761904762,17.89193205034789,31.14914285714286,15.032,28.13,0
Latin America and the Caribbean,5,2,12,47096,37,2,5,549,1,59,1100,19,5977,18.0,31.14027619047619,24.05869158344406,20.99654285714286,17.899333333333335,27.806733333333334,0
Developed Economies and EU,2,3,9,37908,24,5,3,821,1,49,467,11,7371,51.8,17.355952380952385,17.573585930021572,31.888247619047615,14.405999999999999,19.31,0
Latin America and the Caribbean,5,10,20,39035,17,5,5,698,9,49,183,20,9132,18.0,37.19878095238096,27.06767819639107,16.068961904761903,20.50866666666667,24.812733333333338,1
Central and South-Eastern Europe and CIS,3,8,1,46188,53,5,3,7802,6,28,1111,38,4522,51.8,30.45774285714286,19.741988484562746,34.01864761904763,10.436666666666667,17.44166666666667,0
Latin America and the Caribbean,5,5,3,1057,52,9,3,428,3,45,125,6,3005,18.0,38.2048380952381,24.590744788764592,33.286952380952386,16.93766666666667,30.012800000000002,1
Asia-Pacific,5,7,9,36965,32,4,3,2426,9,44,1486,27,191,18.0,29.733895238095236,27.303030303030308,20.960838095238095,11.843666666666666,29.338400000000004,0
Central and South-Eastern Europe and CIS,3,7,19,5405,64,1,2,216,6,57,1265,39,2728,51.8,30.39658095238096,17.206120612061206,24.13472380952381,12.969,24.61693333333334,1
Central and South-Eastern Europe and CIS,2,4,16,47533,54,2,3,3057,8,50,1260,36,4990,18.0,34.18256190476191,22.322989441801326,28.531047619047623,16.346333333333334,24.029666666666667,0
Developed Economies and EU,2,4,4,949,21,6,3,139,8,54,1208,13,1044,51.8,21.830295238095243,11.522366522366523,10.760980952380953,9.124333333333334,22.730266666666665,0
Asia-Pacific,1,8,7,7596,26,4,2,676,3,36,593,8,8895,12.0,29.03456190476191,28.541711313988543,26.636019047619047,16.90866666666667,17.026866666666667,0
Latin America and the Caribbean,3,2,18,11499,32,1,5,911,1,47,294,39,211,18.0,35.62594285714285,28.601274413155604,22.46804761904762,17.31566666666667,13.833533333333333,0
Central and South-Eastern Europe and CIS,1,10,7,6035,38,10,4,3863,3,59,695,35,9319,51.8,25.944266666666664,17.58074378866458,14.958466666666666,20.240000000000002,23.086266666666667,0
Central and South-Eastern Europe and CIS,1,2,8,15538,42,4,3,973,7,47,168,32,4554,12.0,25.867447619047617,24.08759447373309,24.378428571428575,17.488666666666667,30.892266666666668,0
Middle East,5,10,23,35993,10,4,3,7783,8,40,1038,6,3638,46.9,37.90294285714286,18.86708670867087,30.284752380952384,12.665666666666667,29.00226666666667,0
Central and South-Eastern Europe and CIS,3,7,14,38049,12,10,5,7541,5,29,28,13,4417,46.9,20.29937142857143,24.6020316317346,30.375219047619044,11.386333333333335,22.5306,0
Developed Economies and EU,4,9,24,20284,32,2,2,166,9,49,406,22,9756,51.8,23.816200000000006,13.607375023216608,31.60374285714286,12.368333333333336,32.89546666666667,0
Central and South-Eastern Europe and CIS,5,5,4,18290,25,4,5,352,1,28,549,10,6774,51.8,27.49421904761905,20.81323846670381,25.34197142857143,13.992333333333335,23.871599999999997,0
Developed Economies and EU,4,2,11,23932,66,3,2,3907,5,9,1192,39,7864,12.0,23.613142857142858,11.125012501250126,28.571209523809532,11.823000000000002,32.6486,0
Middle East,5,9,23,1633,65,10,3,550,3,26,973,26,5769,8.5,23.851838095238094,22.598902747417597,26.527133333333335,14.358,23.87646666666667,0
Middle East,4,6,4,24804,50,6,3,506,1,29,1392,19,3882,46.9,23.649152380952387,13.821296415355825,20.997142857142858,18.066666666666666,15.600799999999998,0
Asia-Pacific,2,10,18,13816,55,10,4,1356,6,12,345,17,148,46.9,33.55771428571428,30.58987327304159,20.27190476190476,18.278000000000002,24.824466666666666,0
Middle East,3,1,3,1388,65,7,5,291,4,60,421,16,1256,8.5,30.196409523809532,26.952380952380956,28.060285714285715,12.654666666666667,30.508333333333336,1
Asia-Pacific,5,3,16,32041,50,3,2,5851,1,42,330,5,5296,12.0,37.25656190476191,22.963782092494963,32.0268380952381,15.129000000000003,23.474466666666665,0
Africa,1,2,11,43409,59,4,5,328,7,19,56,37,1449,13.1,29.3103238095238,12.543582929721545,32.03137142857143,8.042,9.0548,0
Developed Economies and EU,3,6,23,14462,18,10,1,832,5,16,301,27,5146,18.0,26.704047619047618,24.894989498949897,22.997304761904765,11.505666666666668,19.8776,0
Africa,5,2,10,47518,67,2,2,235,10,11,441,20,6985,12.0,19.382628571428572,24.6969268355407,22.66141904761905,21.92666666666667,25.31233333333333,0
Asia-Pacific,4,9,7,31794,31,6,3,3055,6,21,63,29,3943,51.8,16.966552380952383,21.98054091123398,17.323457142857144,16.246666666666666,15.798200000000003,0
Developed Economies and EU,4,3,12,29848,70,7,5,2239,7,59,678,6,6221,8.5,26.143609523809523,20.427757061420426,20.864809523809523,17.84,28.893933333333333,0
Middle East,4,9,7,36263,25,10,5,606,2,28,528,38,8111,51.8,28.874504761904767,29.94299429942994,24.746790476190476,17.296666666666667,30.86013333333334,0
Middle East,3,3,19,46036,66,4,4,7829,1,49,247,23,7154,51.8,28.55022857142857,17.62437672338663,27.390476190476193,24.61,28.118,0
Middle East,5,10,4,2129,60,10,3,958,1,35,609,27,9272,8.5,33.004485714285714,25.342662837712343,26.57735238095238,18.168,33.6516,1
Africa,5,1,15,6558,36,8,1,4061,4,8,328,40,3310,51.8,15.805914285714284,22.729601531581732,16.306485714285714,16.15966666666667,29.45980000000001,0
Latin America and the Caribbean,1,4,24,11436,50,5,4,194,1,41,1467,27,4169,13.1,30.556085714285718,17.115482976869114,31.183780952380953,12.299,29.335733333333337,0
Central and South-Eastern Europe and CIS,5,10,15,25312,47,10,2,1820,7,11,408,5,421,51.8,36.156057142857144,16.259597388310258,31.28242857142857,12.621666666666664,32.55786666666667,0
Asia-Pacific,3,9,15,46789,67,9,1,7338,2,7,711,34,9960,51.8,27.920571428571428,15.007886502936007,23.0892,10.835,34.495733333333334,0
Asia-Pacific,3,10,20,9632,12,2,2,2088,9,25,760,26,2781,18.0,35.27019047619048,30.422370808509424,21.20009523809524,7.7746666666666675,35.2066,0
Middle East,2,10,5,33469,33,6,4,625,1,4,577,26,9369,51.8,17.209342857142857,26.208806594945212,31.15749523809524,11.906,21.958866666666665,0
Latin America and the Caribbean,2,9,4,2200,12,2,2,9311,9,26,1198,34,8128,51.8,21.65615238095238,16.512208363693514,29.617114285714287,15.216333333333335,25.9602,0
Developed Economies and EU,5,10,21,43535,21,6,1,416,5,16,151,5,5861,51.8,23.23141904761905,18.34413441344135,29.722657142857145,18.979000000000003,27.776933333333336,1
Asia-Pacific,3,5,19,14959,51,9,5,578,1,39,420,9,7514,13.1,19.238666666666667,18.233909105196233,22.538885714285716,10.589333333333334,35.13093333333333,1
Asia-Pacific,1,10,21,14836,43,7,5,3194,6,49,1045,9,9106,13.1,33.57666666666667,13.3993542211364,10.041371428571429,13.848000000000003,25.502266666666667,0
Developed Economies and EU,4,3,18,22449,57,8,5,6908,5,4,835,33,8220,8.5,32.794942857142864,21.44810195305245,31.180057142857144,9.265666666666666,31.545866666666672,0
Middle East,3,7,19,3313,31,7,2,6397,9,60,224,39,2808,8.5,28.462057142857144,12.67975368965468,27.859057142857147,13.752666666666666,26.342000000000006,0
Latin America and the Caribbean,4,7,16,42735,55,6,3,1495,6,16,1130,6,3189,46.9,39.114295238095245,13.201648736302204,27.895200000000003,27.137000000000004,19.92166666666667,0
Central and South-Eastern Europe and CIS,1,8,2,42544,27,3,5,3048,5,32,398,9,653,8.5,40.71841904761905,22.031946051748037,36.153685714285714,11.797333333333333,23.06613333333334,0
Africa,2,7,2,17529,50,10,3,325,9,38,965,34,8355,12.0,28.498561904761903,28.51839469661252,24.092761904761907,22.94366666666667,27.33146666666667,0
Middle East,2,2,16,25956,21,3,2,655,8,38,751,35,3725,18.0,19.04354285714286,20.26991270555627,30.623,23.323333333333338,24.853066666666663,0
Africa,5,9,2,10465,13,8,4,195,9,18,103,40,1427,8.5,40.177800000000005,18.510151015101513,22.65904761904762,25.08633333333334,29.690933333333337,0
Asia-Pacific,3,1,11,46775,27,3,1,176,10,53,1447,26,9867,18.0,22.766733333333335,12.838298115525838,30.889447619047623,6.916,14.513933333333334,1
Africa,4,8,1,27351,49,1,5,932,3,14,239,38,1145,13.1,29.89370476190476,11.488205963453488,23.322095238095237,11.083666666666666,25.146066666666673,0
Africa,5,8,13,46004,26,9,1,252,1,40,62,16,6409,18.0,26.866209523809527,18.65190804794765,37.148066666666665,17.885,24.22766666666667,0
Developed Economies and EU,3,10,21,45684,62,6,1,513,2,51,496,27,2783,51.8,41.52426666666667,17.341505579129343,33.288676190476195,12.236666666666668,28.062399999999997,0
Africa,5,6,6,35172,62,5,4,225,8,40,475,40,7633,51.8,30.74936190476191,21.43935822153644,21.57327619047619,11.921666666666667,21.009800000000002,0
Middle East,4,8,23,35798,21,3,3,913,4,23,666,25,231,18.0,28.881419047619044,16.159644535882162,23.936904761904763,17.93266666666667,21.34733333333334,0
Africa,2,3,21,29067,68,9,5,5576,10,45,1467,5,5072,8.5,18.46806666666667,21.022473675939025,27.539809523809524,17.247,25.405533333333334,0
Central and South-Eastern Europe and CIS,1,9,14,11962,31,5,1,646,9,11,241,28,6572,51.8,27.363847619047622,21.44851628019945,29.54935238095238,13.276666666666667,31.98766666666667,0
Latin America and the Caribbean,2,5,4,3816,48,4,5,668,7,18,58,12,6121,12.0,31.971114285714286,17.375880445187377,26.695952380952388,17.862000000000002,32.131400000000006,0
Middle East,4,10,21,46815,11,8,5,820,8,4,654,16,2149,51.8,37.042476190476194,25.488520280599484,23.153438095238094,23.266000000000002,34.754666666666665,1
Africa,1,7,5,26559,10,4,5,9868,5,51,940,17,798,18.0,27.29261904761905,22.75753289614676,33.53438095238096,8.645000000000001,22.4998,1
Central and South-Eastern Europe and CIS,5,7,10,4266,34,8,2,569,7,55,264,17,1994,8.5,24.658647619047624,16.472447244724474,26.239028571428573,13.03,25.48906666666667,0
Central and South-Eastern Europe and CIS,4,10,20,30351,33,4,3,232,7,44,567,9,2372,18.0,40.15291428571429,21.716757390024718,30.91670476190476,12.939333333333334,19.191800000000004,0
Middle East,5,7,8,45431,26,10,3,281,4,43,1418,11,5498,46.9,14.822561904761908,17.082165359393084,29.571009523809526,14.851333333333333,20.367800000000003,0
Africa,5,10,21,6621,29,2,3,511,4,45,837,5,384,46.9,36.6032380952381,18.94167988227394,31.693580952380955,15.781666666666668,31.731399999999997,0
Central and South-Eastern Europe and CIS,4,10,2,16407,18,6,2,473,10,33,459,28,2529,8.5,32.90997142857143,18.94077979226494,33.570657142857144,23.599666666666668,23.21486666666667,0
Developed Economies and EU,1,2,23,44538,20,4,3,813,10,33,528,16,8754,13.1,32.208999999999996,33.1892474961782,21.01047619047619,17.978,16.068266666666666,0
Africa,3,7,21,19325,28,1,4,2766,9,40,705,23,2338,8.5,24.10466666666667,15.543740088294545,26.921714285714287,10.284666666666666,25.067600000000002,0
Middle East,5,9,21,25188,20,2,2,950,8,20,763,35,7431,51.8,27.653838095238097,16.921935050647924,17.84152380952381,14.238000000000001,31.773600000000002,0
Africa,5,10,6,20158,22,3,2,709,1,4,1069,23,5138,46.9,27.296314285714292,26.45320246310345,28.611038095238094,7.484666666666666,29.160666666666668,0
Latin America and the Caribbean,1,2,5,41200,16,8,1,5260,2,38,1205,10,2105,12.0,17.993314285714288,22.666880973811665,20.804876190476193,17.466333333333335,31.187866666666665,1
Asia-Pacific,5,6,19,45427,48,10,5,5244,10,1,652,39,6762,46.9,28.21107619047619,19.37749489234638,19.01971428571429,16.50933333333333,29.159200000000002,0
Middle East,1,3,23,20069,22,1,5,5005,5,25,275,32,6586,51.8,30.55511428571429,19.500521480719502,19.81092380952381,3.9530000000000003,29.50826666666667,0
Central and South-Eastern Europe and CIS,4,10,21,30141,61,10,3,5875,7,27,697,39,7660,13.1,27.095819047619045,8.3977254868344,17.51706666666667,11.196666666666669,35.632600000000004,0
Central and South-Eastern Europe and CIS,3,5,23,13089,47,2,2,663,10,33,933,2,8265,18.0,32.778247619047626,9.67838212392668,24.604009523809523,14.312333333333335,27.578000000000003,1
Asia-Pacific,5,10,2,1271,65,6,5,916,2,37,704,11,2416,46.9,26.519552380952383,15.42735702141643,19.583638095238097,18.46,23.37346666666667,0
Developed Economies and EU,3,6,1,37521,54,10,3,4188,4,32,179,9,9165,13.1,19.151961904761908,16.887774491734888,30.0942380952381,21.130333333333333,23.02346666666667,1
