Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Developed Economies and EU,4,8,12,30052,11,3,2,1554,5,32,1260,30,2302,18.0,33.502695238095235,27.95832440386896,27.472247619047618,8.035333333333334,25.24593333333333,0
Middle East,1,4,17,38517,62,4,4,2305,3,13,1143,1,4174,12.0,40.3000761904762,22.24911062534825,33.79258095238096,8.121,25.424533333333336,0
Asia-Pacific,4,1,9,20498,52,4,3,831,4,41,1433,19,5421,18.0,26.877542857142856,29.15675853299615,20.96702857142857,20.893333333333334,29.026999999999997,0
Developed Economies and EU,5,7,4,8269,22,10,2,6115,2,27,641,26,6279,12.0,23.87949523809524,13.404883345477407,27.624009523809523,22.051,30.326866666666664,0
Middle East,3,3,24,42880,49,4,1,587,10,11,1241,1,5886,12.0,39.94910476190476,23.24349577814925,29.292266666666666,13.721333333333332,30.106000000000005,0
Africa,4,10,6,26235,38,10,3,2309,7,34,958,34,5275,8.5,21.975733333333334,22.91893475061792,20.535809523809526,15.767000000000001,25.663533333333334,0
Developed Economies and EU,3,6,24,28582,29,10,5,7076,7,39,587,19,7657,8.5,32.726219047619054,28.587173003014588,26.135600000000004,12.515666666666666,41.320066666666676,0
Latin America and the Caribbean,5,2,4,37575,67,9,4,5343,9,44,392,5,1758,13.1,35.32783809523809,15.713214178560717,22.077838095238096,18.339333333333336,34.41653333333334,1
Asia-Pacific,1,10,20,12450,19,10,1,7933,6,57,1253,16,2506,46.9,24.19014285714286,20.16880259454517,32.72935238095238,13.691666666666666,28.802199999999996,0
Developed Economies and EU,3,5,8,32689,11,6,3,372,10,8,144,13,7043,12.0,24.68496190476191,26.436529367222438,32.71680952380953,15.586666666666668,32.78913333333334,1
Africa,5,9,13,13207,12,3,5,5594,6,31,790,29,8893,8.5,18.2234,13.430728787164432,24.25939047619048,16.63366666666667,20.37866666666667,0
Developed Economies and EU,3,8,17,6247,14,7,1,807,1,50,19,10,6551,13.1,39.99626666666667,19.363507779349366,20.694761904761904,16.293666666666667,21.21933333333334,0
Africa,2,5,8,35714,33,10,4,2152,1,60,1113,38,6589,13.1,33.00439047619048,13.996156758532996,22.36921904761905,12.805666666666667,29.799666666666667,1
Africa,1,2,20,34864,61,2,3,607,10,33,1351,4,5685,13.1,32.67272380952381,18.44788764590745,21.245066666666666,25.548333333333336,32.22253333333334,0
Middle East,2,9,1,30177,15,9,4,804,10,2,389,13,6692,18.0,26.431514285714286,29.77379166488078,30.65812380952381,21.449000000000005,42.214266666666674,0
Asia-Pacific,1,4,11,48871,57,4,2,6856,2,31,993,15,2546,18.0,38.448504761904765,20.46988984612747,30.316676190476194,11.431333333333333,38.189933333333336,0
Africa,2,9,7,1140,22,9,3,807,6,35,1325,29,795,13.1,34.817171428571434,26.635020644921635,21.39449523809524,19.045333333333332,34.22473333333333,0
Central and South-Eastern Europe and CIS,2,3,12,31037,33,6,5,5831,7,6,738,29,7318,46.9,25.97314285714286,26.65643707227866,14.047771428571428,22.520333333333333,29.29340000000001,0
Central and South-Eastern Europe and CIS,2,7,8,48638,19,10,5,667,4,39,769,28,5800,18.0,24.285028571428573,23.21630734502022,24.9872,3.8316666666666666,27.566866666666673,1
Africa,5,6,13,19390,52,1,2,9454,9,16,527,15,3182,8.5,33.83616190476191,19.183332618976184,27.106514285714283,16.174,32.028,1
Middle East,2,10,5,8320,15,3,5,446,6,15,681,36,3278,12.0,24.704066666666666,10.880459474518883,35.182371428571436,19.022333333333332,19.375400000000003,0
Middle East,4,3,2,30953,21,9,5,818,4,33,177,27,8703,46.9,20.436171428571427,15.655751289414658,22.786771428571427,14.262333333333336,31.391799999999996,0
Africa,4,5,14,23063,59,4,2,867,1,52,968,16,4645,46.9,25.61317142857143,20.6010601060106,40.266857142857134,17.269000000000002,27.15053333333334,0
Africa,1,5,2,8312,54,6,1,1056,1,34,6,32,6515,46.9,28.033752380952382,18.95575271812896,21.20915238095238,12.609666666666666,27.9936,0
Central and South-Eastern Europe and CIS,4,2,17,19480,31,8,4,198,7,20,1295,31,8003,46.9,35.36709523809524,17.934121983626934,20.627838095238094,22.811333333333337,31.606333333333335,0
Central and South-Eastern Europe and CIS,3,10,2,28086,45,10,2,460,10,32,414,4,8226,51.8,29.1746,15.714228565713718,36.11680952380953,18.076666666666668,30.481266666666667,0
Africa,4,7,5,24098,40,4,1,657,1,20,851,27,2656,12.0,28.459457142857147,26.770919949137774,34.74729523809524,17.04266666666667,36.592333333333336,1
Latin America and the Caribbean,3,8,2,44087,61,5,1,281,8,5,77,28,7088,8.5,38.07113333333334,25.888445987455892,21.31072380952381,7.018666666666666,35.845,0
Asia-Pacific,2,6,14,23089,43,2,1,563,4,59,93,12,2062,8.5,31.918342857142857,28.851142257082852,31.16415238095238,10.366999999999999,26.69086666666666,0
Africa,4,3,12,12162,26,7,3,981,2,21,1451,12,666,18.0,30.11652380952381,25.83392624976783,18.950914285714283,10.38,32.974333333333334,1
Middle East,5,5,22,13871,39,3,3,514,9,38,1316,17,8402,51.8,29.37490476190476,10.823610932521824,20.150190476190478,12.409000000000002,29.663066666666673,1
Africa,2,3,14,22621,64,3,5,6429,5,11,740,30,6785,51.8,26.7198,7.831768891174833,37.58708571428572,16.177333333333333,20.857,0
Asia-Pacific,5,6,13,2157,44,4,3,293,5,35,33,27,8356,51.8,34.334323809523816,22.16148757732916,27.767038095238096,12.588333333333331,25.7274,1
Central and South-Eastern Europe and CIS,3,9,23,36710,14,5,2,125,10,11,1100,3,8577,51.8,27.395895238095243,22.096952552398097,23.17512380952381,8.621666666666666,33.251466666666666,0
Asia-Pacific,5,1,22,15553,44,5,4,467,7,8,1249,39,7448,13.1,24.917219047619053,21.983098309830986,20.954123809523807,10.594000000000001,28.825133333333337,0
Latin America and the Caribbean,1,6,24,43171,11,10,5,4954,8,36,1339,32,347,8.5,13.883828571428571,18.259654536882262,21.5142380952381,15.082333333333334,30.822133333333333,0
Africa,3,9,4,43274,18,10,4,6173,4,55,778,3,3653,8.5,33.3260380952381,12.135484977069138,14.364942857142857,16.406333333333333,30.77080000000001,0
Latin America and the Caribbean,4,7,18,48533,61,5,5,6785,3,59,759,32,7542,51.8,29.635485714285714,23.452516680239455,23.6553619047619,12.954666666666666,25.727466666666672,0
Latin America and the Caribbean,2,1,9,9341,49,2,1,3329,9,10,1367,38,4494,51.8,16.91394285714286,16.053691083394057,36.10700952380952,9.408333333333335,22.393666666666665,0
Africa,2,7,23,44625,37,3,5,3535,4,8,687,19,7445,12.0,28.304942857142862,19.291500578629297,31.06235238095238,5.906,35.16266666666667,0
Latin America and the Caribbean,1,2,18,30741,10,1,3,567,6,23,609,21,9942,13.1,21.757885714285717,21.501078679296505,27.83769523809524,21.936666666666667,30.938133333333333,0
Latin America and the Caribbean,4,10,11,38664,31,4,2,730,2,10,527,25,6322,12.0,14.421390476190476,20.303030303030305,26.664485714285714,2.5190000000000006,23.319333333333336,0
Developed Economies and EU,2,7,9,33247,48,10,3,9406,9,13,1376,35,4744,18.0,38.45250476190476,14.911619733401912,24.646752380952385,19.531333333333333,10.271866666666668,1
Developed Economies and EU,5,10,7,44268,65,2,2,7699,3,26,1227,28,7613,8.5,33.53604761904763,11.456817110282458,13.367609523809524,12.833000000000002,33.73733333333334,1
Developed Economies and EU,5,6,4,3028,57,6,3,787,4,10,804,19,1101,46.9,22.092190476190478,12.496206763533497,22.574123809523808,21.377000000000002,18.502533333333336,1
Asia-Pacific,1,7,22,40929,55,9,2,559,1,38,1001,38,9416,51.8,30.013114285714288,20.990327604188995,27.16,19.08866666666667,31.929066666666667,1
Developed Economies and EU,4,5,17,46639,64,1,2,181,1,36,614,1,1820,8.5,35.698885714285716,25.715157230008717,31.57646666666667,13.802666666666665,25.833066666666664,1
Latin America and the Caribbean,2,10,3,48151,55,8,4,698,8,38,456,40,1942,18.0,21.415723809523808,9.785764290714786,34.22770476190477,11.730000000000002,30.125266666666672,0
Asia-Pacific,5,8,2,14742,14,7,3,804,10,53,742,4,8682,51.8,28.316342857142857,22.07707913648508,19.2754,12.005666666666666,17.658333333333335,0
Latin America and the Caribbean,1,10,24,38709,38,6,5,4118,6,56,1352,33,9680,13.1,19.944504761904767,14.585744288714583,18.4522,12.577333333333335,16.644733333333335,0
Middle East,5,1,14,7761,61,9,4,8419,1,21,798,24,8379,13.1,30.326476190476193,16.115040075436116,16.12291428571429,10.523,35.18493333333334,0
Asia-Pacific,4,6,4,43451,56,10,4,403,4,8,507,25,3746,8.5,24.443904761904765,17.8985469975569,41.64011428571428,13.745666666666665,28.40233333333333,0
Latin America and the Caribbean,5,8,13,9454,67,3,5,8095,5,44,622,11,9951,12.0,26.94247619047619,22.53122455102653,26.879819047619048,16.759,18.317066666666665,0
Middle East,4,1,7,21419,29,3,4,1254,2,47,646,7,9883,13.1,43.00836190476191,17.945037360878946,30.23487619047619,9.491333333333335,32.456466666666664,0
Latin America and the Caribbean,4,6,19,33739,27,4,5,257,7,13,378,32,568,12.0,24.258219047619043,16.412041204120413,27.43491428571429,18.164333333333335,29.446733333333334,1
Africa,5,9,24,39071,44,4,2,1286,6,12,1319,40,6328,46.9,37.84034285714286,22.584344148700588,29.968904761904763,6.929,25.811266666666665,0
Latin America and the Caribbean,3,5,7,9473,62,5,2,1510,2,43,474,15,3469,8.5,18.47277142857143,17.753332476104756,31.522485714285715,18.005333333333333,23.643800000000002,1
Developed Economies and EU,2,5,24,30128,49,10,4,7372,8,47,563,14,7149,46.9,32.94062857142857,17.094323718086095,27.159514285714287,13.497333333333334,13.210066666666668,0
Middle East,2,4,4,29646,69,1,1,606,8,17,634,18,5091,18.0,30.282990476190474,25.317503178889318,19.31549523809524,22.052666666666667,25.412000000000006,0
Asia-Pacific,3,6,4,15687,30,8,1,590,6,21,803,31,2293,18.0,26.856276190476187,9.824611032531825,24.42674285714286,23.200666666666667,29.99646666666666,0
Middle East,4,1,10,43202,65,9,4,8972,9,37,1394,5,9137,13.1,29.46590476190476,17.24781049533525,34.98742857142857,10.677000000000001,25.07206666666667,0
Developed Economies and EU,4,1,23,15225,12,9,3,261,8,27,1221,1,7490,18.0,15.52414285714286,13.892703556069893,36.53888571428572,18.29,25.62873333333333,0
Asia-Pacific,2,7,23,6225,33,3,5,256,6,17,762,16,6206,8.5,19.457409523809524,20.623219464803626,24.12807619047619,17.532999999999998,21.903533333333336,0
Africa,5,6,17,29962,63,3,2,4694,8,40,584,12,6590,12.0,26.72710476190477,16.126955552698128,42.133028571428575,12.821666666666667,39.010600000000004,0
Developed Economies and EU,5,4,24,42024,31,8,2,6513,9,52,821,15,4810,8.5,24.008304761904764,13.635906447787635,25.384085714285714,7.984000000000001,33.1024,0
Central and South-Eastern Europe and CIS,3,5,1,41959,58,10,3,966,3,19,996,14,7728,8.5,39.236314285714286,33.61560441758461,35.71910476190476,12.805666666666667,18.1264,0
Africa,3,2,17,2433,40,5,5,7567,4,24,61,26,5013,18.0,28.840152380952382,28.24669609818125,36.88975238095239,16.309666666666665,18.791533333333334,0
Latin America and the Caribbean,5,3,20,14803,30,1,5,7320,9,57,1451,21,3181,13.1,24.825209523809523,21.113325618276114,14.566342857142859,13.490000000000002,26.788800000000005,0
Developed Economies and EU,5,2,14,12073,34,9,4,517,3,32,331,10,3352,12.0,31.148895238095243,19.32766133756233,31.567047619047628,21.375666666666664,21.411533333333335,0
Asia-Pacific,3,10,14,18600,17,6,4,588,10,60,256,33,4957,8.5,21.4526,24.374508879459373,17.295971428571434,20.03066666666666,16.357000000000003,1
Latin America and the Caribbean,2,4,14,45490,24,8,2,232,10,6,1329,17,1456,12.0,24.27646666666667,19.036003600360036,20.953219047619047,14.732333333333333,28.199,0
Africa,5,5,4,36568,67,1,4,716,1,11,1225,40,3819,13.1,21.313142857142857,19.093637935222098,38.765419047619055,21.869333333333334,17.204933333333337,0
Asia-Pacific,3,4,6,22826,61,5,1,599,1,56,217,36,4280,12.0,23.278361904761905,23.5000785792865,28.43926666666667,14.869666666666667,24.8648,1
Latin America and the Caribbean,5,6,9,12280,48,3,5,713,1,49,1258,10,957,8.5,29.93839047619048,19.081508150815083,12.85662857142857,20.33166666666667,16.53006666666667,0
Latin America and the Caribbean,3,7,4,5328,54,3,5,3756,8,34,961,12,5712,12.0,32.13491428571429,14.016044461589013,39.109409523809525,5.296,25.26013333333334,0
Middle East,1,3,22,15790,10,7,5,363,5,47,1068,5,4528,12.0,32.098104761904764,14.994942351377997,19.914466666666666,10.518333333333333,29.458866666666665,0
Middle East,1,7,19,5353,24,1,1,7207,4,6,667,7,174,18.0,12.868133333333335,23.52682411098253,34.4548761904762,16.243333333333336,33.3676,0
Central and South-Eastern Europe and CIS,3,3,9,49878,63,6,3,4120,10,47,1256,20,199,18.0,16.32184761904762,30.21287843070022,31.075571428571426,19.609333333333336,37.82306666666667,1
Middle East,1,8,24,47984,32,10,3,233,3,50,1370,14,696,8.5,18.70904761904762,17.956481362421957,21.59113333333333,8.568666666666667,24.691466666666667,0
Middle East,1,6,17,27971,16,9,2,1654,8,43,673,36,614,18.0,43.20469523809523,28.959724543882963,35.287733333333335,22.358,30.09666666666667,0
Central and South-Eastern Europe and CIS,5,8,22,44690,62,2,5,958,8,45,590,29,117,46.9,11.269904761904762,17.243024302430246,26.672247619047624,12.758,16.127066666666668,0
Middle East,3,6,11,10519,69,5,1,534,6,51,566,34,4639,12.0,20.97509523809524,22.589601817324596,38.95294285714286,11.359333333333336,20.097266666666666,0
Latin America and the Caribbean,4,4,21,4399,41,6,2,347,2,46,20,21,4143,12.0,33.64575238095238,16.8009229494378,20.299,16.266333333333336,30.180200000000003,1
Asia-Pacific,2,9,19,14142,41,6,2,2365,6,58,505,16,9705,8.5,28.989133333333335,24.74207420742074,22.03940952380952,21.023333333333337,34.02953333333333,0
Developed Economies and EU,3,1,6,47435,12,6,4,937,2,56,515,38,634,8.5,22.62193333333333,18.625205377680626,29.542904761904758,18.885,25.86380000000001,0
Asia-Pacific,1,7,19,36448,10,2,5,864,7,41,1404,39,6081,13.1,33.324485714285714,22.135156372780138,30.45581904761905,10.177333333333333,32.839533333333335,0
Central and South-Eastern Europe and CIS,4,10,21,37020,46,2,1,7668,8,8,1403,29,4242,18.0,24.30972380952381,16.20680639492521,28.896847619047623,18.17166666666667,25.51406666666667,0
Central and South-Eastern Europe and CIS,4,5,21,9133,65,9,3,5141,5,29,611,7,9688,12.0,29.549466666666664,24.08763733516209,23.156838095238097,15.744666666666667,40.34206666666667,0
Asia-Pacific,1,10,2,46860,19,5,3,663,10,29,54,34,4555,46.9,35.481190476190484,27.05643421485006,34.44645714285714,12.622333333333332,21.733866666666668,0
Middle East,3,4,18,27853,13,4,4,321,8,29,1377,24,2481,51.8,31.990552380952387,24.297229722972293,22.005752380952384,5.4286666666666665,41.69826666666667,0
Asia-Pacific,3,9,22,30387,43,1,1,237,10,43,205,26,7044,12.0,20.133238095238095,20.56957124283857,20.21107619047619,14.523000000000003,18.235866666666666,0
Developed Economies and EU,2,3,1,2694,58,3,3,119,10,43,1020,36,4124,8.5,34.73327619047619,26.414941494149417,26.864152380952383,11.755666666666666,32.756800000000005,0
Asia-Pacific,2,1,12,9724,33,2,3,151,8,5,1168,3,6450,8.5,22.126342857142856,25.788393125026793,28.255533333333332,3.890333333333334,29.366266666666668,0
Middle East,3,10,16,31619,45,10,3,523,5,33,536,23,6279,18.0,24.577314285714287,26.863843527209863,23.37127619047619,20.62933333333333,28.871800000000004,0
Middle East,2,7,23,9770,65,1,5,9722,5,30,783,15,8925,18.0,16.092266666666667,12.639063906390641,35.29788571428571,14.641666666666667,27.034533333333332,0
Developed Economies and EU,4,10,8,47060,39,9,2,3293,9,19,88,29,5294,51.8,40.11909523809524,16.634377723486637,20.744895238095236,26.509333333333334,17.253400000000003,0
Latin America and the Caribbean,5,3,21,46832,50,2,2,5174,9,36,1188,27,6775,46.9,31.017428571428574,22.874301715885874,14.726933333333333,16.920333333333335,10.7476,0
Middle East,2,8,16,14983,44,2,1,518,6,27,766,15,736,8.5,21.589799999999997,22.491177689197496,14.870342857142857,22.584,18.722533333333335,0
Latin America and the Caribbean,1,5,4,7762,57,4,5,585,8,10,1390,31,4297,13.1,40.061038095238096,19.25831154544026,20.403180952380954,10.062999999999999,25.426600000000004,0
Latin America and the Caribbean,1,6,23,30905,31,1,3,556,5,60,365,25,7889,13.1,20.09147619047619,26.63586358635864,22.163409523809527,27.260666666666665,32.60606666666667,0
Middle East,2,6,8,16986,21,9,3,1766,5,24,767,22,9094,18.0,27.662780952380956,22.549212064063546,22.988742857142856,16.76766666666667,21.08206666666667,1
Central and South-Eastern Europe and CIS,2,3,20,27464,52,1,5,109,5,17,307,13,3346,12.0,30.210238095238097,26.023502350235024,23.279542857142857,17.065,26.131533333333334,0
Central and South-Eastern Europe and CIS,4,10,20,3158,32,4,5,577,3,55,557,9,8433,12.0,34.141600000000004,17.294186561513296,19.087361904761906,21.820333333333338,21.724466666666668,0
Latin America and the Caribbean,4,6,19,46014,18,5,1,7128,5,29,1480,16,3466,13.1,26.380419047619046,20.341076964839345,29.5750380952381,7.546000000000001,12.5418,0
Developed Economies and EU,4,10,14,8019,31,9,1,730,2,32,144,16,6028,12.0,23.912485714285715,17.920463474918925,26.726428571428574,16.068000000000005,19.693266666666666,0
Central and South-Eastern Europe and CIS,3,8,1,35479,39,8,5,676,6,7,879,14,247,51.8,22.715647619047623,16.745231666023745,18.031438095238094,9.159,23.470533333333332,0
Africa,1,9,18,45679,34,4,1,3101,5,57,1080,7,2465,18.0,33.633561904761905,15.500521480719504,23.69904761904762,16.068333333333335,18.12686666666667,0
Middle East,1,1,4,27340,32,10,2,375,4,23,650,21,3574,18.0,33.025352380952384,18.022145071650023,32.752990476190476,12.179333333333334,27.721400000000003,0
Asia-Pacific,3,9,16,35046,52,3,3,645,2,26,623,20,2931,8.5,38.87269523809525,32.73850242167073,26.713895238095237,19.822,27.924600000000005,0
Middle East,3,6,4,1726,20,5,4,898,3,11,400,8,8125,12.0,23.535076190476197,20.68875458974469,21.606828571428572,17.809,27.282533333333337,0
Latin America and the Caribbean,1,9,22,16874,19,1,2,5113,2,27,1472,23,8712,8.5,25.187628571428572,20.973054448301973,30.839504761904763,19.21533333333333,22.3818,0
Developed Economies and EU,2,9,7,1612,43,5,5,502,7,36,413,3,7253,8.5,29.064980952380953,21.113954252568114,15.461352380952384,15.464333333333336,25.59473333333333,0
Central and South-Eastern Europe and CIS,3,1,5,28172,27,1,4,648,3,56,1444,26,2461,13.1,33.446961904761906,8.853771091394854,28.241838095238098,18.188666666666666,33.79646666666667,0
Central and South-Eastern Europe and CIS,2,7,3,42039,34,1,1,9940,8,29,515,29,1933,18.0,27.60985714285714,20.44520166302345,23.83048571428571,15.466666666666667,37.26480000000001,0
Latin America and the Caribbean,1,6,15,27912,12,2,3,898,9,35,280,3,2945,18.0,24.87561904761905,13.163487777349165,30.90649523809524,9.706000000000001,27.32426666666667,0
Asia-Pacific,1,9,24,6843,38,7,2,7863,7,38,597,9,2398,18.0,34.55168571428571,16.330875944737333,27.04698095238095,10.776333333333335,24.43706666666667,0
Latin America and the Caribbean,5,7,11,33350,62,9,3,4918,9,48,327,1,8811,13.1,37.1518380952381,13.60806080608061,29.11575238095238,13.847666666666667,37.00553333333334,0
